Elbow Angle,Knee Angle,Hip Angle,Phase
108.87256588741734,163.75038210875738,137.31330201168907,Drive
96.54026440519064,165.47581575734753,140.1619648710001,Drive
85.25585704609652,165.76955399447385,140.88372726569358,Drive
75.25479485604018,164.58428406357783,140.66848163043124,Drive
70.02239873234957,165.84146580366414,142.86340819101048,Drive
64.1359126666691,165.39525561904952,144.12892481694058,Drive
57.94429586994994,165.7530596087423,145.77212905106026,Finish
53.4780658986188,166.54491169641162,147.93803341787938,Finish
49.96637831766862,167.4021906159012,150.51068463097195,Finish
44.67282934433405,167.67585273587792,151.5471016686982,Finish
40.3063324044441,167.70267102303447,152.16395250826423,Finish
37.00287473352914,167.43364480543784,152.6885794990234,Finish
33.21123325549898,167.4558117033733,153.59255157754032,Finish
31.176643885119493,167.5306688000999,154.43093321794774,Finish
31.87223848109022,167.64225675633287,155.38240929510087,Finish
31.51685048348648,167.42882848446982,154.79820710438884,Finish
31.443758147042338,167.3781567265506,154.64359197139768,Finish
31.019821085709808,167.277041646505,154.8718977868669,Finish
31.311462275759077,167.18907899432102,154.8897510956584,Finish
32.02587966487932,167.28640642789108,155.59555479291856,Finish
32.43615438563568,167.20053596144743,156.12457351388176,Finish
33.688375056975474,167.41943715888885,156.68589620430808,Finish
34.126071880897236,167.35022142852787,156.59883644347914,Finish
34.400614752457514,167.50590028020557,156.67464203460224,Finish
34.66510083384475,167.34279283385737,156.3747580295593,Finish
34.83295985789575,167.26869158762324,156.29350999861438,Finish
34.953307191035464,167.41496643478493,156.18594549345647,Finish
35.23428073203064,167.62432111160135,156.19317271501947,Finish
35.39752058261039,167.55149511826752,156.10168376033533,Finish
35.87272690922838,167.88305843825412,155.93703401694762,Finish
36.67342602772277,167.93549084203286,156.12930166660487,Finish
37.435480674162015,167.70336139847132,155.28113036816805,Finish
39.29430959092063,167.2907229237618,154.3765972710683,Finish
41.23723606595899,167.07447415224075,152.48189723644984,Finish
44.36402231919015,166.606203919322,151.4464583429761,Finish
49.32456480848068,165.93433252982993,150.9156757080193,Finish
55.26894429994572,165.79410797348675,150.40018237872357,Finish
62.629530250625876,165.6510578114317,149.5182654748224,Drive
69.86008407314733,165.60168319421612,149.51589109211127,Drive
79.21703532780701,165.54839855413624,149.51767857114496,Drive
89.45075216764555,165.24665438727513,148.7464651593572,Drive
104.39925398079085,164.7044433530184,148.11408916239608,Drive
114.86102645646801,164.46184008985023,147.9427211170636,Drive
122.35194738585226,164.3174605343567,147.9904857832272,Drive
132.09848031605168,163.98375126028492,147.80844688407925,Drive
142.6033839977014,163.88511386943534,147.27762578886515,Drive
152.93233362894944,163.87800867501653,146.4908444161165,Drive
163.19342058495917,163.92061983599982,145.63381706247753,Drive
168.7309527640801,164.04686030969478,144.5438927776279,Drive
171.99004386454567,164.26182330794347,144.04809187000907,Drive
174.28951618009117,164.27455864519794,143.81234878783786,Drive
175.4199482389651,164.07815157949958,143.69112283890863,Drive
175.54592104699293,163.99202104208618,143.61726254743783,Drive
175.5725629725085,164.49635865077224,143.35137355389094,Drive
174.8571864297418,163.58407435683074,142.90229084252107,Drive
174.83186805402093,163.52379286340533,142.6671611644495,Drive
174.48313029762718,163.37899616817595,141.70942559252882,Drive
175.7825948487473,163.267023106993,140.9271259771873,Drive
175.2730483080148,162.90690308195803,139.47644474906406,Drive
174.39462377958847,162.5700463358501,138.06563028421576,Drive
174.75327199846282,162.45045998837915,136.57234671423595,Drive
174.88212447793944,161.23981978928487,134.25404075453596,Drive
173.53913425106143,161.24880955785417,132.57711564553824,Drive
172.00147860837143,160.86722670951693,130.57543392749812,Drive
170.66858398432487,159.4485783134594,127.70076825241468,Drive
170.68539058324765,159.41990715124217,125.83665376531789,Drive
168.45624305885696,160.1336384355232,124.21581389056996,Drive
166.3692008627685,160.44523550501358,122.75468847515674,Drive
165.18161977944956,161.41245315167322,122.40290599038924,Drive
165.3153067469703,162.5171175061727,122.56044912445162,Drive
167.45109136999164,162.7146993061794,122.89446172816132,Drive
166.20287865953463,163.0394746603079,122.56830013425977,Drive
166.9370436031968,163.2646077731905,122.18751884627781,Drive
166.13282814489904,164.06795792996417,121.41386851202745,Drive
166.08944807025435,164.13144823146246,120.74377792271339,Drive
167.16887302478062,163.643035411816,119.52231745649307,Drive
167.36787585839627,163.96217807737276,119.06303787600093,Drive
167.04089977492657,163.14518485580467,118.25037561047152,Drive
169.07794093873994,162.67039545287105,117.65555290686227,Drive
168.08476795621166,163.58023058545075,118.29089963740648,Drive
167.02532357155488,163.55985279418903,118.47543075408484,Drive
163.95486900949393,165.13979299180448,119.25420511661102,Drive
164.0297718737004,165.62920979328243,119.36560924040334,Drive
165.11987295670338,168.6915876887164,120.64751343240624,Drive
164.3385636085276,171.48850278949212,121.74194942441373,Drive
165.14179067121177,171.32341731209863,121.05118866570497,Drive
166.84686743184517,171.8667430011211,120.95824501115928,Drive
167.53144229156237,171.57212668780775,120.4132503292056,Drive
166.10384457103905,170.95592066438402,119.4584533833724,Drive
165.77388695895505,171.08648457538874,118.80201611083815,Drive
174.55045811191232,171.9367329818053,115.97076616004637,Drive
171.95703132212444,168.72886637894587,114.18572771008837,Drive
171.2525242970815,163.57897301713803,110.75375355839603,Drive
172.1939419706922,159.55190122567652,108.129677276397,Drive
173.25053900570575,157.2932604384952,105.83288484558663,Drive
173.61232947959968,154.5113741999084,103.65621828639007,Drive
174.4040693463264,170.50449901485027,111.50518419341032,Drive
173.62540598034303,169.08885825931003,109.64634849141352,Drive
172.20963320708012,163.8793280881974,106.09816066529402,Drive
170.52096604706912,160.46345852478223,103.55491149080426,Drive
169.60377481201297,159.15485063128247,102.566487807907,Drive
169.98445405568586,158.11044319149855,101.52237862102912,Drive
170.01471607945246,155.5134593029043,98.95991468742818,Drive
168.07490524194301,152.86791567441313,96.34957751372018,Drive
166.86681022014452,152.27000853749587,94.95454613453315,Drive
165.9801888819949,151.88490446816877,94.12679456234282,Drive
167.07406528459705,152.46240556366925,93.93640569413834,Drive
166.90823034922738,146.03880485543348,89.75190513601002,Drive
166.38521646941777,145.66313204811811,89.45434471992651,Drive
166.26233330654765,147.33134121484784,90.27039530914797,Drive
164.93636535164552,150.16453050184967,92.26856520727726,Drive
163.97178414758062,154.6558394032632,95.22933952383266,Drive
166.82464535156637,156.53195307673656,96.71618707646088,Drive
168.8798279031887,157.12449351840334,96.85197112254714,Drive
169.6832563941504,154.69025606853245,95.26801785056753,Drive
171.52380901100673,134.6427124536468,85.33828873556432,Drive
168.01598673993638,157.6997403847708,97.8609224245232,Drive
167.96984666145207,158.4761677497806,98.9801964811591,Drive
168.12668287299226,158.77285657921743,100.20900063950266,Drive
166.80412749001027,160.0495191433348,101.63352790182988,Drive
168.96359496986108,160.6745561331406,102.72574298745222,Drive
168.65353990282927,160.22312131343995,103.14021798589305,Drive
165.66913039016964,158.93976638659228,103.06500579733263,Drive
165.02759388557908,158.39897523331527,102.91097127970555,Drive
170.1344616560169,157.9309998391553,102.85671626229978,Drive
176.3734301726868,157.82501252178392,102.95355485621285,Drive
179.50657037685443,157.13245403747257,103.10998995985142,Drive
173.70039636580643,155.45281785622564,102.6423243403907,Drive
171.00216512825978,155.60847937457012,103.29017784102386,Drive
170.7705401154576,155.6324736573081,102.9623649702806,Drive
172.9606642437546,155.9634578038486,102.82285589220182,Drive
168.70623752470604,155.45274167208768,102.80473817203077,Drive
168.63954750644484,154.42189048043602,103.18838383305072,Drive
168.1309181554968,152.62767938413717,102.24002049939735,Drive
166.68539040330452,148.66150078109956,99.81952285334137,Drive
167.68858123241316,144.146200999894,97.37266916535948,Drive
165.78148331136484,143.1796561835146,97.50220158745253,Drive
159.68803212371895,142.6494550645684,98.03100076574823,Drive
155.61044913748793,142.48872631850574,97.95236371713528,Drive
156.01107830876072,141.48800078198872,97.79708568806187,Drive
160.28857174977423,141.20075710487356,98.1100631829351,Drive
162.79752751538564,141.95950256654365,98.40485252461815,Drive
162.5093084939641,144.20295767438864,100.54301599680046,Drive
162.9575115932143,144.9619276652242,102.01498151858824,Drive
164.24500318296353,144.79747298933404,101.23287302974933,Drive
165.21999147293988,145.30516318375032,101.25276529931658,Drive
168.37059572800965,146.31111933640088,101.97289637197403,Drive
175.15323911519715,147.25192248388242,101.94137886733898,Drive
178.9798008917088,149.49535236906257,102.8427365669742,Drive
179.72806543067404,153.53787305366995,105.92069583827748,Drive
178.83618492426876,155.22259287949464,106.83316571119427,Drive
176.60264973563994,158.01055153904653,108.31197727660354,Drive
176.74069880401186,162.60775698590382,110.3196201735717,Drive
177.43083857984666,165.8609248922857,111.31685009746356,Drive
179.3314876754583,165.2718718747711,109.60400016617494,Drive
177.00474215375968,166.14171249451235,109.44558364153916,Drive
175.3616167728887,166.0137789229526,108.60882507169158,Drive
175.07073961956377,165.84305256127084,108.05863339505693,Drive
176.044375738381,166.66925429428787,108.36086998731993,Drive
176.86021406566474,166.4698756740868,107.856776250622,Drive
176.67023805033006,166.3751089002012,107.78867884555541,Drive
177.84704251315716,163.7506733377902,106.06645584268854,Drive
175.06573418290716,162.76098116577836,105.47300296307677,Drive
165.70259668371835,162.53870224591782,105.82639810607704,Drive
167.86186216455465,163.13776390165881,106.57535133548922,Drive
167.4824159491971,163.35429808544615,106.92710902626497,Drive
166.2426666671341,164.8269819458919,108.07926927675595,Drive
169.48755430236113,165.35673571659072,108.24494489153271,Drive
170.35586659908648,166.60969573656044,108.89322631131702,Drive
171.96212481280713,169.54359680768366,110.18925974674687,Drive
175.26662366054703,171.1626221804449,110.86138045574052,Drive
178.695839601789,171.09580667454037,110.62174167589042,Drive
175.13708107069914,171.0187761949642,110.81183072942659,Drive
177.43608493458228,171.0864573863702,111.52545249476023,Drive
173.32745578360795,171.32829661117694,112.19743418192118,Drive
173.11721227717842,170.99106536633295,112.37240447431792,Drive
175.36563141006997,170.09826510888718,111.8487714482727,Drive
178.74297150711504,169.99043059036504,111.76864650985014,Drive
178.65397591510833,169.9905068661701,111.41766211800744,Drive
179.36503144038045,169.92282501002526,111.40972773079379,Drive
178.3473561161221,169.76652295227564,111.37532576203566,Drive
177.83053587516702,169.42173654545226,111.1057056795616,Drive
178.70291670065865,169.1482936721562,110.85545490574617,Drive
179.0796438558761,169.08961586139228,110.81153080610386,Drive
179.18524487661992,168.85977550199337,110.57830833039148,Drive
177.0278361235847,168.66237041237727,109.67571402392416,Drive
178.4102298902762,168.97189185147792,109.53159939813494,Drive
174.5299601542428,169.7928528861144,109.60504057621502,Drive
167.18419481521366,169.45077205267734,109.58369635465897,Drive
165.66694816148987,169.31947307496762,109.70184579831954,Drive
162.77223744007483,168.6839750843107,109.50029602787585,Drive
165.12396684311273,168.41793228193814,109.53584421750895,Drive
168.6218964200493,168.34076905460662,109.49998901218707,Drive
166.51463489274948,168.03484599334152,109.39107883912686,Drive
169.87159476039255,167.47683079194132,109.07033121809864,Drive
166.85827670355624,166.81001790619302,108.5634928759352,Drive
166.60444002483368,166.25591525188466,108.14731086237846,Drive
168.88859909524456,165.76565687863348,107.68666143109988,Drive
169.42636882136867,165.06222847108788,107.13754491919029,Drive
168.42264101020993,163.86650220948312,106.02425875594253,Drive
164.4319705213804,161.2010587112193,104.2870555429985,Drive
167.05946060936205,158.97175380330086,103.0333810213095,Drive
167.99560716045792,154.7767988300558,100.52950594946182,Drive
170.2106551266633,153.4980479678888,100.3018888534217,Drive
170.28501805623478,153.41649021918184,100.5654877211223,Drive
172.99311059453538,155.06441634928774,101.17216213992405,Drive
173.25322775323846,161.39421528131294,104.10597127514373,Drive
170.78260102887236,168.17832570004623,107.36208486044161,Drive
168.2963443754976,170.32702288542237,108.04627659546487,Drive
166.64938547259283,173.43116834035817,109.67481241359097,Drive
166.42670490956368,173.52973684905865,109.74841839947851,Drive
166.30483448612438,174.15043572639385,110.13416064294509,Drive
166.11287609460382,174.22010061662573,110.00062607315593,Drive
165.88250068529555,173.76315860192798,109.90866951251391,Drive
165.89881638023007,173.2347819063794,110.25104683033912,Drive
167.05398585471403,170.6973287362936,109.42118473219176,Drive
168.70632805792118,169.5036027331083,109.10824310708531,Drive
169.24317009778073,168.59248832426215,109.07526934835478,Drive
170.43975620145142,168.30824958174776,109.18021696333756,Drive
171.45633187188074,168.16395621058987,109.29949408889381,Drive
172.481301933419,167.8756097685511,109.18160499336538,Drive
174.47801883821714,167.81815216650557,109.82388450869145,Drive
176.34219999318037,168.6576634804605,110.66874971201307,Drive
176.21717163304848,170.13047044149315,112.31615102621814,Drive
175.70643008021833,170.56475905253654,113.45589771289197,Drive
176.51095883859293,173.76622248723402,115.7997926776011,Drive
176.51005700508463,177.3683620994731,117.98062303136784,Drive
176.15877270687568,177.26698617227413,118.06837682943772,Drive
176.00226108781686,175.2877716508397,117.1510878737599,Drive
176.10286889351136,174.94130981686303,117.14479431474051,Drive
176.06251342090644,174.88387962604324,117.09088105493456,Drive
176.55446172428753,174.3656485462333,117.18221923005895,Drive
176.3793722520929,173.66442783731028,117.49651498469179,Drive
174.39205756676952,174.59243592469093,118.41036375786837,Drive
173.691724266781,174.99701167765284,118.82748001731181,Drive
172.13969143484192,174.04616777123056,118.38434325401242,Drive
171.8898025453729,174.03954754286178,118.2387511073529,Drive
171.02342137700433,174.1341495873468,118.1291536210577,Drive
171.79351021542183,173.7729762477913,117.55076684355836,Drive
172.85278814475936,173.56613591568166,117.22593634972927,Drive
172.4086461905339,173.2031328786754,116.5662786888616,Drive
171.51706496143112,173.1343781774578,116.00174871366721,Drive
169.27018352302127,172.86830315886465,115.44565004538178,Drive
170.17854901883192,172.96032084619594,115.48702841061574,Drive
172.14679846987843,171.58140422694547,114.52157446370698,Drive
171.6855091572346,168.06121170631192,112.50487412546576,Drive
174.09129196929132,160.78735899087553,108.5199195408331,Drive
174.96820764195988,154.69607001531452,104.8682640979275,Drive
170.6093925959162,150.73987380889062,102.7015037541209,Drive
166.04668368963598,148.8950109525072,101.59187250822947,Drive
165.81967798378747,149.1927761227673,101.96257598516532,Drive
167.38451338303747,149.82271142270372,102.48288198413557,Drive
165.41144318692335,150.90676689513717,103.50277931042083,Drive
165.13738474376615,150.8412026401566,103.82057155705634,Drive
165.19893218749024,150.97210281960417,104.00064246596386,Drive
165.66781307153693,150.839878314682,104.13730544308416,Drive
163.5068278965443,150.84843302142184,104.11728927890667,Drive
161.81931391795754,150.4452668559282,104.02322035344532,Drive
159.77628516153422,149.71195617688585,103.71615681907238,Drive
159.6132628540521,148.46871078385763,103.00352862534093,Drive
159.90194487392387,145.01890307064164,101.13597086032176,Drive
161.3280027733876,142.12216533838378,99.48830982348083,Drive
161.13763020020863,140.35534048290165,98.46002138212494,Drive
162.5551375802088,138.93460755181837,97.5514561245024,Drive
163.21377116567243,137.32610159937573,96.58542561863283,Drive
164.58914652952848,135.85223089422314,95.72415000691421,Drive
168.32209862625623,135.6805222401181,95.80089500759293,Drive
167.44189277154345,133.82297983925392,94.7210390649561,Drive
167.9046736442856,130.48381386122736,92.13327374198118,Drive
168.44339013254665,130.61143507471638,91.694205830675,Drive
168.1238953957532,131.46722917264015,91.96613969327257,Drive
166.93170451253525,131.9020525218761,91.53998535299328,Drive
166.94256433718832,131.7195282314978,90.88580770047771,Drive
168.07864928855307,131.18735956396657,90.03445218273772,Drive
167.08873596755546,130.79409145332022,89.59950965780259,Drive
165.99756185380093,129.5941736670962,88.53895418827942,Drive
164.60137617522113,126.03080614025532,85.63339014763629,Drive
164.87792540942283,123.0099514444763,83.38496892271637,Drive
161.38590842996047,123.81081447440566,83.43105854994835,Drive
156.95427655506606,121.32646400373359,81.37607335089153,Drive
158.44409523996967,117.78862699649332,79.03090402979659,Drive
159.65705024378644,117.32656268070218,78.78008772015755,Drive
159.96483808496134,115.27563698374655,77.6484417416889,Drive
162.39403439659804,111.54388253841523,75.87350738952995,Drive
167.29687669561062,110.47381518164558,76.02937645625703,Drive
168.11320105894825,107.83451383815675,74.56527527671129,Drive
166.5955904935477,106.40898763465,73.67043941711735,Drive
163.0580301210482,103.9482777546683,71.72321825152778,Drive
160.6295612524474,102.35709700143066,70.50979044210219,Drive
161.63319188127252,101.76776114694347,70.18573884880038,Drive
163.51017548412733,99.77813728123797,68.92808863403351,Drive
165.3353793319581,98.44270119388818,68.77566049428847,Drive
168.77012420021353,96.5236202018699,67.992345619945,Drive
167.2794851802179,93.08900906534836,64.77994789376395,Drive
169.68257780130597,90.72960067965629,62.876421021645406,Drive
168.81820003157472,87.57696084698543,61.262310635959295,Drive
168.3227715788527,85.17900532264848,60.13590238326096,Drive
170.4681482594608,79.0407420326517,57.958336593042,Drive
170.01432840603604,79.70849112392627,58.79455701028841,Drive
170.68854878039406,79.3232100143201,57.12101813318443,Drive
170.01225469062112,74.90585878202454,52.03777425764822,Drive
170.79835154191125,74.24088341465055,49.85683806192323,Drive
170.12667446928407,71.56283799688178,46.231220191905194,Drive
170.5792396547076,69.11316632668765,42.971552772392826,Drive
170.19754038860495,68.53611966500773,41.318536357235175,Drive
170.18902507164523,66.17214946347369,39.004887834039124,Drive
170.5472307803726,64.61613603321979,38.59389334620319,Drive
169.7722786924823,63.805901824596,38.074044994216635,Drive
171.1040317723501,63.118741340099334,37.503321811626265,Drive
172.0957130466151,62.56585361992541,37.987505619174215,Drive
171.19184555376603,61.19997078753164,38.73861259587595,Drive
169.2581392500887,61.83283406082642,39.54307992299944,Drive
171.11439914399477,61.87940761405491,40.96281873796955,Drive
169.8211708542878,61.749254676049965,41.22797926480571,Drive
168.9667184955669,61.516966779569756,41.63721428520853,Drive
169.63165712760403,60.63387307848402,41.898718023430376,Drive
170.3436704499368,60.35783919895816,42.70035014774883,Drive
174.66560167546572,59.86255234545841,43.31923556638927,Drive
174.16601614422723,58.47247263484045,42.72464700726622,Drive
172.78357634266015,57.2967515895829,42.71741714343688,Drive
174.47666713383666,55.840498427575206,41.8839558194475,Drive
175.0533485125472,53.84053371371916,41.005751600059874,Drive
176.8545185358655,51.59501525785873,39.90546150479727,Drive
177.53350620937255,49.608768140061244,38.26807145313417,Catch
175.33394318275808,47.32018950630199,37.356294857512665,Catch
176.6261650792477,45.845982483009045,36.90165171780593,Catch
174.21291299760713,44.443401620162554,36.65784699263703,Catch
167.8508156743383,42.99017957147544,36.732144445838294,Catch
168.8370658767994,41.40596916327193,35.77330157708687,Catch
173.40383958747697,40.507286549310635,35.37705565870856,Catch
172.4306163852648,39.4995924544069,34.31467326337861,Catch
171.3133137770774,38.96544825546083,34.1275045679614,Catch
167.6754261303285,38.829867328282226,33.84886688571142,Catch
166.79938599621119,38.80584410449322,33.767886725362985,Catch
167.20337279244902,38.29928906704449,32.66857398438939,Catch
169.68812878963303,37.72971528543017,30.864406578135036,Catch
167.96572242720293,36.5610923589513,28.324957823662068,Catch
167.0981717817022,36.14429527176384,26.68129719570322,Catch
168.30688847422005,35.67327538091714,25.694135448444793,Catch
169.6414753658925,35.19893435393092,24.992069282594016,Catch
170.66599564007652,34.91149842962242,24.731910049681623,Catch
171.93253029535128,35.00390072893641,24.667092597229498,Catch
171.13624841923792,35.10127443751305,24.6640608252391,Catch
171.19814330800662,35.12052969943877,25.007468993649482,Catch
169.67162407221457,34.71753663896188,24.865394496826237,Catch
164.85937112458478,35.331895167085605,25.852573548996443,Catch
160.14786886166905,35.72337871858302,27.51913935690444,Catch
161.92449797918744,35.58666712991174,27.51295153656477,Catch
168.5242948137143,35.02259869981999,26.498180432936838,Catch
169.5837292485577,34.539054963157774,24.552355375750682,Catch
168.23171144473474,34.45368549782747,22.507900244689157,Catch
168.2620591147066,34.98420318135897,23.054393886469054,Catch
168.47237117413138,35.828764139875645,24.552926005465643,Catch
168.19104493486634,36.50793333597533,25.75584028279097,Catch
168.59819413534004,37.36490098280459,26.830782850062963,Catch
166.9095545278189,38.22028980986921,27.49769451836455,Catch
169.73281091309133,38.765253260671315,28.20326222560687,Catch
174.86829912219997,39.49314453854335,28.721001943319283,Catch
171.15186054781944,41.12808948895837,29.709485699742316,Catch
172.8225415394111,41.762521357097334,29.993954851660195,Catch
170.16589797075304,42.36225391073045,29.21635644452433,Catch
162.52618714730943,42.617442948607646,29.599718825170996,Catch
155.48047570619107,42.08142830729287,30.1779997009444,Catch
153.44457878378944,42.06445044506847,31.296271110612956,Catch
156.6037489909928,43.98940289083188,33.51180359184467,Catch
158.64692808530006,48.12013701817059,37.639421081883626,Catch
161.0895228151403,48.033343620210815,37.104291103870594,Catch
161.30223448087125,48.36684445069524,37.9654126827372,Catch
163.32001903850124,48.95010778833386,37.86829491239914,Catch
161.8389792161087,49.89781150662636,38.53136412198763,Catch
161.4000117776963,50.889239145839625,39.65721372927146,Drive
160.72575962153812,50.861681697258184,39.454254864586616,Drive
160.2879615897301,51.057385590454324,39.556202742808495,Drive
160.14085015495363,50.660889490575414,39.31158100354432,Drive
161.62275003631734,49.50149539699167,38.366385307697385,Catch
157.95009753619843,46.941489739627976,35.87202738570715,Catch
159.57459438733716,45.74233465426909,34.59657362468172,Catch
164.35828021170545,45.151182189467995,33.257521446268264,Catch
166.95918914738857,43.705031468564286,31.223253268361187,Catch
163.1815048413681,42.43919824828261,29.815351026288383,Catch
160.92566446085556,42.48792693856457,29.56229078046709,Catch
167.50821590068122,41.61898273304158,29.030241229090628,Catch
170.59185032129545,41.718558251070526,29.923343187456577,Catch
169.43728951877557,41.4818787826224,30.31881517495001,Catch
171.5926620278242,40.929811250268074,30.33853457878381,Catch
