Elbow Angle,Knee Angle,Hip Angle,Phase,Label
170.73094106101024,33.82733429715935,18.48957357401743,Catch,good
171.95251820897082,32.89971469225125,17.641061788065684,Catch,good
171.98493333361162,32.16761172913282,16.587958968647563,Catch,good
171.18686931997564,32.45781368040739,16.20430747815642,Catch,good
169.82976950248695,32.66197300661876,16.444102229589934,Catch,good
169.88059655721582,32.80871829643811,16.654620273578615,Catch,good
169.17615433191924,32.950134970188294,16.761027108848626,Catch,good
170.47126164346946,32.87416241043671,16.735061794471804,Catch,good
170.05248849566235,32.81790259618965,18.00918196259331,Catch,good
170.6795130527142,33.14905297387615,18.144719604395473,Catch,good
170.63354003604894,33.81893431424405,18.295278736363993,Catch,good
170.15731049063157,37.05278400928832,19.94647972288114,Catch,good
172.48838968471966,40.29489668256507,22.154475900870693,Catch,good
174.68861273980477,42.93574772026068,23.938006034239972,Catch,good
179.75826082274492,43.99776029730338,25.993032750379314,Catch,good
175.67551963012048,47.26235754682274,27.121229616001816,Catch,good
176.8937808977571,51.71998307942375,29.046850852035732,Drive,good
178.97945611799233,55.47483321845821,31.224120920089824,Drive,good
178.21250438081125,58.876845297581355,33.848945812479144,Drive,good
177.32099065689778,63.214649385065364,36.66496824356885,Drive,good
178.7030296322721,68.43064418259337,40.751567099368856,Drive,good
178.71151515810766,77.16993619167438,47.18057426399283,Drive,good
179.1041408,82.16976546138183,51.44979362138798,Drive,good
177.51056493359292,87.89607956,56.551795257618565,Drive,good
176.1501414950118,99.89383338572829,66.06976073938505,Drive,good
173.28642743779378,103.25810609040981,69.19589555,Drive,good
172.62551039158143,114.17436485046825,78.25813964979626,Drive,good
169.01368740190188,120.45486336299012,84.58920166522297,Drive,good
167.44913077696262,132.6979779277889,93.82549939260392,Drive,good
165.58271827034557,144.45249940787406,101.70677249254508,Drive,good
158.76991284629904,149.4427049536271,106.53516703488965,Drive,good
145.42227070350637,156.09292467603444,111.64674092864027,Drive,good
133.84026147565177,164.6442920302678,116.81738857090899,Drive,good
125.3213281,170.39884986847107,120.88618859490667,Drive,good
115.23659332150278,174.80836999041034,124.53659004168726,Drive,good
106.02552045363115,176.33045305429616,126.34605587742092,Drive,good
94.89943321148856,177.91402572881492,129.18064194008903,Drive,good
85.10343085720861,174.50116641991693,128.46277619268054,Drive,good
77.98472407898421,175.8752101312767,130.50681246449963,Drive,good
67.72487046931931,176.3282430056561,131.6812717252261,Drive,good
61.15838532679587,176.2127308062226,132.35428314334123,Drive,good
58.28340392800722,176.28310412574453,133.1007328812083,Finish,good
53.78878232717501,176.4168048964423,133.79106381656865,Finish,good
50.62869383420494,177.55924120784957,135.35261080384865,Finish,good
45.91013496068872,177.63327742146325,136.26522076764718,Finish,good
46.24087489019304,177.64716845404897,137.07785168297437,Finish,good
44.898677680997686,178.69135943984975,137.35575826530427,Finish,good
44.39134748786728,178.37753395809924,137.08810585010374,Finish,good
43.73586474411862,178.2350869279949,137.2618474501784,Finish,good
44.24104112312677,177.88729626634867,137.60194963267625,Finish,good
44.69141250704639,177.91477120393486,137.70920051917912,Finish,good
46.270437059391206,177.5440281727033,137.57935547379768,Finish,good
45.74957893310331,176.15367602703165,136.74825851674902,Finish,good
47.140060674329206,175.2420113044492,136.09904038778907,Finish,good
55.27150733726499,174.4074314818122,134.9646706895298,Finish,good
60.78560723,173.95821756471204,133.88936666599417,Drive,good
65.70200335412366,174.0804776414702,132.41859228454777,Drive,good
69.88592466071692,174.67822165470864,131.03221927322096,Drive,good
72.23108333776926,174.5374203860118,129.52333702544206,Drive,good
77.20701353959593,175.03162105633592,128.72761021126925,Drive,good
85.01122697959084,174.96182309211014,127.63935993668359,Drive,good
92.97932101747234,175.78355462698818,126.9060582975568,Drive,good
102.14845493361479,176.33222050396114,125.82697716614616,Drive,good
107.70134618567965,176.27719413640372,124.49727971738825,Drive,good
111.80381512451156,174.83344607778903,122.28551441249056,Drive,good
117.30032203511853,174.00219285666753,119.93596549310952,Drive,good
124.79598728893386,173.95847471405216,118.77513987757105,Drive,good
133.43835113159437,171.6251993784103,116.96369493297709,Drive,good
141.2746054383044,170.91617823660087,115.06857973352942,Drive,good
148.74287961826732,169.67093086352207,112.7466490136263,Drive,good
153.13239386985308,166.90451833271626,110.55469358018085,Drive,good
159.03162904710732,165.7478349772853,110.85448116639864,Drive,good
163.7479051016223,161.3739400791682,108.83089616796077,Drive,good
169.07872368079455,156.33697414711617,104.75300685340339,Drive,good
172.15660798204888,150.71279277788022,99.81016353265453,Drive,good
173.92188431977814,141.5096809987635,92.78205484867222,Drive,good
174.81106678595222,133.7645385187401,86.33075657149944,Drive,good
174.9674407289579,125.30647557716027,80.22238844053263,Drive,good
177.8795500416959,116.91365919779169,72.54894728441784,Drive,good
178.61777046288844,109.87200842081951,67.12387412918943,Drive,good
179.22078203381045,101.60629078203294,60.451245155170334,Drive,good
177.14545437415623,94.13305133060257,54.50959122523861,Drive,good
176.34799084250835,87.39724360465704,50.31040740963559,Drive,good
176.76895948655246,78.49330651017273,45.207853256098545,Drive,good
177.30730348637283,74.66700073649834,42.25212364900222,Drive,good
176.32378877384411,70.84854101310913,39.88478540898896,Drive,good
176.84530874912687,66.90251649912929,37.428418549507526,Drive,good
175.4725774900864,63.496173028678285,35.25624531325898,Drive,good
173.43601267682493,61.02365742431661,32.77239770120997,Drive,good
172.73859777695478,55.71503758097077,29.758764511174224,Drive,good
171.56022457914798,51.83291136230734,27.027443110899302,Drive,good
169.72803436418374,48.41413317229223,24.77987707536754,Catch,good
170.32334651742408,44.68461995743771,22.829635912140365,Catch,good
170.14557239943366,41.89741035443123,21.78891491329211,Catch,good
171.02565746846275,40.401454311116936,21.226259801151947,Catch,good
170.74879093788294,37.98466068114482,19.955139298716997,Catch,good
168.61855866561876,36.55049638583665,19.34946981797901,Catch,good
168.82391119549538,34.620275550591465,18.870072111461283,Catch,good
169.35018613473505,32.88964988240598,18.341325773013683,Catch,good
169.22838696509865,32.48064931234979,17.49755617488407,Catch,good
170.42174906709982,32.87506334,17.919073849644615,Catch,good
172.42861002667573,31.928593338668765,17.633073237536763,Catch,good
172.98713400276534,31.46036486,16.25841853320247,Catch,good
174.0471909292393,31.15957827402873,15.699161928918745,Catch,good
175.5980165523835,30.897816652981575,16.08846387827277,Catch,good
175.59716461529123,30.990596298960465,16.053742488900195,Catch,good
176.82042307694596,31.345813290685363,16.064417609150357,Catch,good
176.49358423875367,31.635425048862878,16.445424342547767,Catch,good
175.96395215042722,32.21201986498013,16.710582539106102,Catch,good
173.51805658268069,31.48222228805223,16.910126257014046,Catch,good
171.91076587619582,31.631915490633833,17.779921614714784,Catch,good
170.46589946272323,33.49954290680992,18.375792267851363,Catch,good
169.74421647215485,34.986813927697064,19.059490463473452,Catch,good
168.9926959330684,37.03816277578419,19.59173481395382,Catch,good
168.23147402292807,38.44411661694804,20.861320477373557,Catch,good
167.9681067844338,41.24187919813285,22.84553937364224,Catch,good
168.57199968971338,45.08680210740165,26.11959039,Catch,good
169.91384668640313,48.086776600114135,27.897078252597623,Catch,good
171.4250871936448,50.05001000709536,30.94418802571227,Drive,good
174.2134597429986,53.37652606038188,33.12354626263359,Drive,good
177.1090463,58.623250193274835,37.245132863380626,Drive,good
178.22493464037933,63.243619883086254,40.762181234778986,Drive,good
177.9608834918873,71.69753424312391,46.50623419419166,Drive,good
176.2022867548946,77.37667172729759,50.91796189261862,Drive,good
175.78491520980205,86.73197472522136,58.34705931197226,Drive,good
175.9963550262414,94.75484165879703,63.24140267946862,Drive,good
176.14111607013726,105.04978964724833,71.30403223194297,Drive,good
178.00046368880786,112.4185938718611,77.08335399,Drive,good
175.9339313918926,123.43282494168601,86.39210243195909,Drive,good
174.12302226733246,135.69090854522685,95.56140352791112,Drive,good
172.21379615041525,147.0175206156938,102.84790298894154,Drive,good
167.39132051405045,152.0597594638925,106.99549021559469,Drive,good
156.15403168501143,155.51694606743172,110.5283293878666,Drive,good
143.53098283938596,161.4423150262651,115.55051587084581,Drive,good
132.11319704199298,168.12563819968807,120.8553259727408,Drive,good
120.41882299838834,171.3706034542203,124.58203466849747,Drive,good
110.21431601414972,174.20799746538788,126.90717662946948,Drive,good
101.32977307985882,176.04594654222686,127.81086502349807,Drive,good
91.76271393167521,179.2414364189783,131.29919818290455,Drive,good
80.84000415476814,179.8995785563608,133.23762664863278,Drive,good
74.44851434143283,178.46778007858248,132.50868295647044,Drive,good
67.45301514759845,177.86157461538863,132.65021076086413,Drive,good
63.39235180313481,177.57856185094437,133.8382183698582,Drive,good
57.57085873763042,177.47008266411592,134.51264212517034,Finish,good
52.206376401105565,177.21423289891976,135.23692512746686,Finish,good
48.61623465607636,177.51489077453923,136.26624726758925,Finish,good
47.92921742069795,177.73757116877147,137.25702448644282,Finish,good
48.810891489380474,177.99618900387517,138.41767881138856,Finish,good
46.68163874316809,178.15871678771288,139.21527657511515,Finish,good
46.10910166052361,178.22466445112374,140.61404401332442,Finish,good
44.31166371384343,177.88307585414756,140.37984858051163,Finish,good
46.162260243703386,177.73763135263724,140.46964145221875,Finish,good
47.30320893230821,177.77455173598204,140.3856537797066,Finish,good
47.53414582921919,177.78824437581835,140.3917441,Finish,good
46.85426580393263,177.45357263468406,139.3321603377294,Finish,good
48.67694796730817,177.34742972129757,138.9342454904128,Finish,good
55.036238730962765,176.9896492,137.9722583911835,Finish,good
60.54505588659586,176.15436830064476,136.01296349836832,Drive,good
65.83609287494443,175.84693599626635,134.27874541388505,Drive,good
69.12294806894226,175.76256292069138,133.26792603119506,Drive,good
71.8507895,175.65531337895013,132.47591680292211,Drive,good
76.64786482765841,175.61511005303274,131.27353324533942,Drive,good
83.72165562470803,176.20094889283052,130.2756083193718,Drive,good
95.00003926475493,176.03118035080405,128.6282893132284,Drive,good
101.96576577980305,176.23879391565526,127.64844144491725,Drive,good
107.6540184978035,176.18959744442733,126.15184381011565,Drive,good
111.78519914275192,176.2183588765047,124.2332201,Drive,good
115.48077716376777,174.08498325016365,121.71105452830436,Drive,good
120.15993437339738,173.05052254441395,119.60217783072258,Drive,good
128.1440182,172.5907699,118.3226772965799,Drive,good
135.65552219364648,172.31867196296048,116.88439915479495,Drive,good
144.1746859730057,170.59161711084278,114.55635371958637,Drive,good
150.00016137311187,169.87564375822166,113.34953334049355,Drive,good
152.28287784901943,169.61071350109083,113.22499056585696,Drive,good
157.21532779040905,167.7293935484321,111.68986421470866,Drive,good
162.02909752417438,163.16856178070745,109.60663653791131,Drive,good
167.78901036127414,158.92318411774215,106.42229133966008,Drive,good
170.00138654948435,152.98994483689205,101.94874862057738,Drive,good
171.19654011775899,148.27712833260594,98.87082952731362,Drive,good
172.08303898278695,139.4412522172746,91.92039805827889,Drive,good
173.24395077915895,127.63681131446306,82.83287207612082,Drive,good
173.8964155701561,121.35976190791104,77.35502750571692,Drive,good
174.5666593608111,115.33619589638117,72.31256072142013,Drive,good
175.48775128792383,108.35849558232321,66.85035511600908,Drive,good
177.62198506709177,102.88309396528928,62.967475273285466,Drive,good
179.81911162760628,96.30535295403264,58.197981570996916,Drive,good
176.95850073168464,89.95071046634854,53.748077307862594,Drive,good
177.34558994297777,83.35215689561502,50.63685624,Drive,good
177.02377357540652,77.54633491,47.07448568256902,Drive,good
176.63191898636222,70.26293274,42.53306111738041,Drive,good
175.55149339215077,67.27892193410172,41.03874101618481,Drive,good
174.1818730527959,62.59504293085634,37.93866962141707,Drive,good
173.3459314773063,58.367450797269605,35.47356058681204,Drive,good
173.65973942293175,53.74934589739167,33.20798900869821,Drive,good
173.17297328834502,51.137765265369644,30.653201791802903,Drive,good
172.49550038774112,47.10929104056017,28.027342051479597,Catch,good
172.8681898249053,44.078593994682905,25.872500650153615,Catch,good
170.7454849598023,41.51470522265753,25.158020110888298,Catch,good
170.13841952983384,37.53869510308644,22.720470134501795,Catch,good
170.0973414843827,37.12786297862921,22.604228139705885,Catch,good
167.95781018923861,34.62732503756494,20.717182673718664,Catch,good
167.66866294079475,33.25880148,20.147199854194547,Catch,good
168.3662769291896,31.909055830080895,19.043357220645298,Catch,good
169.5623551,31.56052066271794,18.837198008948935,Catch,good
170.27384490746147,30.585815668430573,18.77957913097711,Catch,good
171.93963786960822,30.391404466540997,18.366289169052205,Catch,good
173.4573165136488,28.605142444648845,17.396208904760815,Catch,good
172.68273705013522,27.976775399967387,16.105149458350784,Catch,good
172.4553901940552,26.72749314835668,15.480834528968638,Catch,good
172.47846608044966,27.268159368472112,15.092218750057574,Catch,good
172.8280381057693,26.653552879508528,15.638184740170326,Catch,good
172.64655309864628,26.40702109899683,16.002497794681787,Catch,good
172.97333549305912,26.33088073787155,16.16143412100221,Catch,good
172.09415482788862,26.26658592729608,16.337344461930883,Catch,good
170.7417442512558,26.467262886055675,16.61265191939185,Catch,good
168.4116437,26.454029263720738,16.581189969721624,Catch,good
166.93591825395572,28.733468692195622,17.461567135299347,Catch,good
164.4850200764854,30.20857183877473,18.411883157750417,Catch,good
165.30978332209858,32.56895179985422,19.659007433742232,Catch,good
164.3963120597193,34.57344485549789,21.31097816663578,Catch,good
164.96953233271336,37.00030433385482,22.850051587274315,Catch,good
164.19583686929454,39.773003250402894,24.030835454881665,Catch,good
165.92185732735672,41.09472521476574,25.991412166662247,Catch,good
166.6152789997129,44.882195471215304,28.55460509883935,Catch,good
168.0429114433033,50.32035155108574,32.31281478374138,Drive,good
170.1305441230286,54.73635417148729,35.361450996456135,Drive,good
174.9037473898971,60.235222376561055,38.06203636828672,Drive,good
176.43836278146975,66.76687745,43.60300712849135,Drive,good
177.24708691278485,74.23927336718765,48.73445649552201,Drive,good
179.10096950161244,82.64151624,54.86469502555192,Drive,good
179.40435846555673,93.28186978287978,63.02310784198989,Drive,good
179.35909447299775,100.69673876565197,68.97160517363663,Drive,good
178.73556620587414,111.07225665199802,78.10183522972004,Drive,good
179.01043637024395,123.91264499304326,87.88307278534069,Drive,good
177.719978,134.11664835202575,95.74207509772009,Drive,good
174.0981310095882,145.6286153104646,102.18267523802075,Drive,good
166.99319420943138,167.22049580212175,116.97828535662894,Drive,good
154.95813730293634,163.09203427016658,116.21516254999175,Drive,good
143.33724345834332,169.86068391368377,122.50049047620925,Drive,good
130.30337176762163,174.65948540462549,126.50373741455394,Drive,good
118.9480994244539,175.38987291247622,127.34232868311945,Drive,good
108.2349875863077,174.5697923936102,127.09524406889184,Drive,good
96.03216293498771,175.00568015558173,127.92467119748876,Drive,good
82.66761138114074,173.97784607475825,128.91152541650203,Drive,good
75.85604735639915,175.4470667157963,130.28010133740003,Drive,good
67.06506200003595,175.9079371010119,130.9122579628405,Drive,good
60.67068987210893,176.2907333296395,131.6963163259217,Drive,good
55.77047674335577,175.7150266723609,131.99283153217175,Finish,good
52.76168699,175.08191861820546,132.25413729296795,Finish,good
48.789105678059464,174.75659696551105,132.75884423479155,Finish,good
47.67123771857972,175.22501483635534,133.45403938713824,Finish,good
46.16827302371749,175.16864464767139,133.67688271495982,Finish,good
44.17828707287529,175.2680689,134.43728608099264,Finish,good
43.75101466503535,175.33895416624745,135.2164613,Finish,good
43.704831459926126,176.4284522617164,136.7478314529486,Finish,good
44.71713157176694,176.85452580712408,137.38085081473275,Finish,good
45.562425571347816,176.8977699542638,137.29369109580276,Finish,good
47.50825743149084,177.53702618272234,137.8972918492094,Finish,good
47.57818778248243,178.23445763505723,138.27465288065318,Finish,good
50.77111868663941,178.47527009920486,137.82640609470096,Finish,good
56.914943689128116,178.64182444526656,137.23522779058223,Finish,good
63.40597014400397,178.73134591454473,136.70211324665928,Drive,good
70.21036932,178.70042938504628,135.72470541213883,Drive,good
79.56068179104078,178.0224544661157,133.7557856165152,Drive,good
85.13213325499733,177.50509026801817,132.5251520545682,Drive,good
91.36484231318285,176.29001202165333,130.6704976959515,Drive,good
102.7519963,176.27508298338967,129.7580015069486,Drive,good
112.66921858026002,175.65776240895957,127.91212139774625,Drive,good
118.86032268412315,174.7815308511242,126.39759574987804,Drive,good
125.97240718828125,173.49560760581247,123.62368416217787,Drive,good
132.8166843170518,172.20585285319967,121.10817984561234,Drive,good
139.9233643963843,172.5993380622845,119.37217467382631,Drive,good
148.87088873596647,171.52562458223727,117.6783506005345,Drive,good
160.64621843716608,170.5866566361922,116.41232430188971,Drive,good
164.25002070853026,166.47137704850797,114.68691689154656,Drive,good
167.0736961,163.57257697558381,112.04344166123569,Drive,good
168.57572850017903,161.16184003003434,110.94644571622094,Drive,good
170.2370651006446,155.90824702700198,106.37964388258055,Drive,good
171.99751055728458,148.25381973700883,101.90120968373033,Drive,good
171.993057,143.81862359619464,99.13977937024296,Drive,good
171.5415563,136.98827845769242,94.23589837,Drive,good
172.0548256449711,125.38737619698581,85.24733444974801,Drive,good
173.91175988872436,112.88537269918307,74.88838282,Drive,good
174.45518728440584,106.13514855226916,68.71290373508855,Drive,good
175.15263992804128,98.19390567629893,63.19376268801724,Drive,good
174.18913321209178,91.31665299574948,58.53737535570939,Drive,good
175.6300536206188,86.43156206164083,54.516809776277306,Drive,good
176.67671403350218,80.88392334989791,50.67978542260954,Drive,good
179.4716434013765,75.52317579189743,47.29524427590415,Drive,good
177.68770257844812,71.192251,44.456877351897695,Drive,good
176.41422489429533,68.59561309782764,43.01837184493016,Drive,good
175.2209040248213,64.26815928502599,40.142765108874706,Drive,good
174.99644951475864,59.38183508792397,37.26052745501074,Drive,good
173.3622223449579,53.79891119428448,33.05280310602391,Drive,good
172.9014743718474,49.250851042524474,29.990488577464568,Catch,good
172.51615188744785,45.75717139401126,28.048418326501118,Catch,good
171.46436566102648,44.311506761984276,27.97952076276293,Catch,good
170.29229459891886,40.05614810377456,24.463181203724435,Catch,good
171.2235453211112,37.62478851,23.096016656373294,Catch,good
171.02722392228299,36.31677313459893,22.487889413539122,Catch,good
168.60656676559046,32.75290202152407,20.562020924875064,Catch,good
167.7359250137356,32.65279691,21.239111520704913,Catch,good
168.66075071301077,30.96063063637746,19.82420332244984,Catch,good
168.53721452850556,30.150343693748564,19.966835900799236,Catch,good
168.19252198267208,28.070734914783465,19.366720886432905,Catch,good
169.11312172571124,28.432359209489746,19.68589214349005,Catch,good
171.22165252917404,26.58292883482109,18.671014972606304,Catch,good
170.04524670415086,26.240929823149088,17.473066569540862,Catch,good
169.71791959465705,25.279776980131828,16.993159683162002,Catch,good
170.5191178427977,25.52177663716011,17.086264461004124,Catch,good
171.00809829239222,26.026276401346173,17.244620759611333,Catch,good
170.9930184,26.332836251934708,17.81530443010468,Catch,good
170.3085219317556,27.031700725943054,17.72536041556219,Catch,good
170.3672989987465,26.86453431706619,16.71282525234611,Catch,good
168.15337668112323,28.214336958845678,17.619313528146158,Catch,good
164.7601526261217,30.396897193333643,19.388684382026597,Catch,good
164.12786988384647,32.308359442704635,20.406075193868197,Catch,good
163.73611747751636,33.67124732654646,21.84483953878222,Catch,good
163.40146261556288,38.04090632594488,24.12088144844694,Catch,good
166.17381132086055,41.09395593719281,25.851721593104966,Catch,good
167.2411327154123,43.43781326510808,27.399398036532407,Catch,good
169.8127041147502,47.81283799834827,30.147407005116712,Catch,good
172.35705413099413,53.71575042621677,33.459203857872815,Drive,good
175.88267321923806,59.99807332627123,38.50827245237982,Drive,good
177.02762352347884,67.68768028292294,44.51743834404569,Drive,good
179.42391095838036,77.53787586133365,50.85226652750322,Drive,good
179.71390948453518,86.38403710158586,57.254681507800356,Drive,good
179.60035818233698,92.22864800484624,61.89553733625196,Drive,good
178.71987509885548,98.64433642362928,66.34375743993601,Drive,good
174.1484385722668,116.54511769298394,81.67640514258068,Drive,good
172.88286898049213,126.2554202386301,89.06046083,Drive,good
169.47124842785823,140.0608541110555,99.58198917202134,Drive,good
167.31319972733291,149.1296935467484,106.18391428072557,Drive,good
152.11180926879905,155.75420255321515,112.45316972537375,Drive,good
139.6917906884633,162.84823698134366,117.33002950118315,Drive,good
125.90119633467671,169.82061215464753,123.2708040952607,Drive,good
116.25824562306695,172.67198811366106,126.01793209686195,Drive,good
105.65302854067238,173.7408820438968,127.84726276337277,Drive,good
91.28910825302428,175.5200290054718,129.7916474657898,Drive,good
80.99562905342718,175.70937625980383,130.70503007076016,Drive,good
69.30333634680707,177.03037767105283,131.93902195718752,Drive,good
61.170326640719715,176.29418101499738,132.2415916087314,Drive,good
58.32311100947505,177.11346372702576,133.59257552910813,Finish,good
53.21429758078752,176.41932560250964,133.6565768943609,Finish,good
49.15288177705239,175.91553643336488,133.73106204170446,Finish,good
45.74742428744421,175.62630641172285,134.28359455410057,Finish,good
44.46200828389403,175.47065724671776,134.61183832389025,Finish,good
42.85510023,176.43609096196496,135.6587195687834,Finish,good
41.42504789444515,176.95747008774768,136.3349823895022,Finish,good
41.63425614517555,177.61806238135176,138.13427270289273,Finish,good
43.28039317949583,176.9692028620844,138.32210510978507,Finish,good
46.34056331947516,177.01555084224302,138.30439968433146,Finish,good
48.559026937358595,176.30309637043743,137.67214190737135,Finish,good
50.81846954329918,175.8860836,137.10936154568094,Finish,good
56.030770745057836,175.52592010965867,136.20835123473796,Finish,good
63.76687091086133,175.15798007381426,135.3633747063653,Drive,good
72.72362436907306,175.01713894749503,134.3923902580143,Drive,good
77.16533099699348,175.0876451080475,133.03538584517509,Drive,good
81.67951902,174.87989054887896,131.09567046463545,Drive,good
86.77973642620047,174.7194532502858,129.54389321863135,Drive,good
97.38454223268725,174.77039198257515,128.28595458356395,Drive,good
